UNIQUENESS INDEX,NAME,Background ID,Skull Gene,Hair Gene,Eyes Gene,Nose Gene,Teeth Gene,Bones Gene,Beard Gene,token_id,feature
22,Phiorpheaz,#67,#6,#59,#16,#3,#1,#15,#8,8486,
25,Pluunnaan,#51,#7,#122,#65,#0,#9,#15,#8,8487,
25,Sthesurroi,#111,#4,#122,#49,#1,#5,#15,#8,8488,
22,Kraardiphral,#27,#8,#57,#32,#6,#0,#15,#8,8489,
11,Slearnaol,#29,#12,#110,#25,#2,#9,#15,#3,8490,
25,Yokaz,#79,#13,#122,#11,#6,#5,#15,#8,8491,
22,Grorsausthial,#110,#14,#63,#58,#6,#7,#15,#8,8492,
22,Sthrourzu,#5,#13,#103,#72,#1,#2,#15,#8,8493,
22,Sliodulfuth,#12,#9,#113,#1,#1,#9,#15,#8,8494,
22,Drearphes,#2,#2,#32,#35,#0,#1,#15,#8,8495,
12,Zahuxxun,#64,#1,#34,#52,#4,#9,#1,#8,8496,
22,Yilrass,#27,#10,#26,#32,#4,#6,#15,#8,8497,
22,Croggithroc,#79,#13,#54,#56,#5,#5,#15,#8,8498,
22,Edahr,#30,#2,#36,#9,#7,#0,#15,#8,8499,
25,Lephaurm,#15,#0,#122,#8,#5,#3,#15,#8,8500,
25,Bhoilnuhreas,#2,#0,#122,#33,#7,#5,#15,#8,8501,
25,Bashiati,#2,#10,#122,#47,#4,#3,#15,#8,8502,
11,Xaoguulfu,#122,#4,#96,#27,#6,#10,#15,#4,8503,
22,Khediw,#86,#9,#17,#42,#5,#8,#15,#8,8504,
25,Grundagnitt,#114,#12,#122,#7,#1,#6,#15,#8,8505,
16,Khindurth,#74,#13,#122,#47,#7,#1,#7,#8,8506,
22,Drelthossirth,#67,#11,#16,#48,#5,#0,#15,#8,8507,
12,Ealdiodhea,#115,#11,#43,#3,#2,#4,#4,#8,8508,
22,Strexxorth,#105,#4,#8,#51,#2,#5,#15,#8,8509,
22,Throukoingou,#48,#6,#14,#12,#7,#6,#15,#8,8510,
25,Stuuhiuthau,#43,#4,#122,#39,#7,#0,#15,#8,8511,
16,Lerpio,#117,#9,#122,#20,#7,#6,#3,#8,8512,
22,Bhobestru,#108,#10,#69,#17,#3,#3,#15,#8,8513,
5,Lokhin,#101,#12,#122,#84,#3,#0,#2,#1,8514,
22,Ghuubbiahroth,#129,#11,#47,#73,#0,#7,#15,#8,8515,
25,Slaszax,#22,#13,#122,#73,#3,#8,#15,#8,8516,
22,Produkherth,#94,#13,#17,#41,#0,#10,#15,#8,8517,
22,Dema,#29,#6,#19,#47,#2,#2,#15,#8,8518,
22,Blobbath,#125,#7,#17,#44,#1,#9,#15,#8,8519,
25,Zashiage,#58,#6,#122,#48,#6,#6,#15,#8,8520,
22,Dhoilduuphruun,#12,#6,#53,#25,#7,#8,#15,#8,8521,
22,Stoistriaz,#16,#12,#99,#71,#2,#3,#15,#8,8522,
22,Piulphouth,#114,#2,#92,#21,#4,#1,#15,#8,8523,
25,Yiotrebheah,#94,#2,#122,#88,#3,#6,#15,#8,8524,
11,Ciadhea,#4,#10,#120,#64,#7,#8,#15,#5,8525,
22,Praunsaucaah,#50,#13,#95,#58,#2,#9,#15,#8,8526,
22,Slobloirm,#37,#12,#9,#52,#2,#6,#15,#8,8527,
22,Ghigekkek,#99,#12,#15,#3,#2,#5,#15,#8,8528,
2,Yeamfoihrio,#5,#2,#56,#2,#5,#8,#1,#2,8529,
25,Sthrurkott,#3,#3,#122,#30,#1,#5,#15,#8,8530,
22,Plearindruu,#66,#12,#21,#27,#1,#3,#15,#8,8531,
22,Dheashin,#72,#2,#22,#39,#1,#8,#15,#8,8532,
16,Griushaophuun,#115,#14,#122,#71,#3,#9,#8,#8,8533,
15,Slijew,#66,#12,#122,#77,#4,#9,#15,#5,8534,
12,Stroussirm,#23,#0,#91,#17,#4,#4,#6,#8,8535,
26,Throrsul,#47,#2,#122,#55,#3,#2,#15,#8,8536,Game Token
22,Fraoxoih,#0,#14,#101,#45,#3,#8,#15,#8,8537,
11,Dhaachauhin,#91,#13,#49,#46,#3,#0,#15,#4,8538,
22,Yuddiosthul,#33,#0,#56,#74,#1,#8,#15,#8,8539,
22,Xamfauzius,#128,#7,#96,#22,#2,#2,#15,#8,8540,
12,Blaahleshoi,#0,#2,#97,#25,#3,#3,#5,#8,8541,
16,Kaoblith,#85,#2,#122,#56,#1,#4,#9,#8,8542,
25,Higgabren,#60,#0,#122,#0,#7,#6,#15,#8,8543,
25,Raameltur,#27,#10,#122,#79,#6,#8,#15,#8,8544,
12,Zerre,#87,#11,#120,#87,#7,#3,#8,#8,8545,
2,Iasza,#73,#13,#10,#47,#0,#0,#8,#7,8546,
25,Draulnolnia,#53,#7,#122,#75,#4,#4,#15,#8,8547,
22,Diomao,#56,#13,#110,#56,#0,#10,#15,#8,8548,
22,Glaphruuntoi,#77,#1,#49,#73,#6,#10,#15,#8,8549,
22,Liddaor,#81,#8,#13,#27,#5,#7,#15,#8,8550,
22,Iszir,#31,#6,#116,#43,#5,#9,#15,#8,8551,
25,Jusoddas,#54,#4,#122,#41,#6,#1,#15,#8,8552,
11,Ozor,#29,#10,#108,#30,#2,#1,#15,#4,8553,
25,Threlelmiu,#89,#14,#122,#49,#3,#8,#15,#8,8554,
26,Imma,#27,#2,#122,#76,#2,#0,#15,#8,8555,Game Token
22,Sthagustroith,#24,#14,#77,#42,#6,#6,#15,#8,8556,
22,Lerretes,#7,#7,#2,#76,#7,#0,#15,#8,8557,
22,Lammu,#87,#11,#16,#36,#2,#2,#15,#8,8558,
22,Stalfiulthio,#73,#8,#89,#49,#1,#9,#15,#8,8559,
22,Sthriunthuu,#13,#13,#86,#72,#7,#0,#15,#8,8560,
22,Wriuxxaocea,#4,#12,#83,#64,#2,#9,#15,#8,8561,
25,Thubuss,#67,#1,#122,#70,#4,#7,#15,#8,8562,
16,Drorchima,#128,#12,#122,#74,#5,#7,#0,#8,8563,
22,Vimmimas,#15,#4,#8,#83,#3,#5,#15,#8,8564,
25,Phernaadhi,#13,#8,#122,#35,#6,#0,#15,#8,8565,
11,Oidrokhuuc,#46,#13,#5,#83,#5,#3,#15,#6,8566,
22,Eltorsik,#78,#5,#6,#86,#6,#7,#15,#8,8567,
25,Suunthaas,#94,#14,#122,#33,#0,#5,#15,#8,8568,
15,Kraniussutt,#89,#14,#122,#51,#6,#4,#15,#7,8569,
11,Itruuberth,#33,#8,#74,#2,#0,#4,#15,#4,8570,
25,Thethronre,#26,#12,#122,#3,#4,#10,#15,#8,8571,
12,Wrunraaldarth,#32,#6,#68,#1,#0,#9,#4,#8,8572,
12,Thaoddourseal,#92,#12,#42,#26,#4,#10,#14,#8,8573,
12,Gerzixis,#94,#3,#30,#28,#2,#5,#12,#8,8574,
25,Siurzhec,#43,#4,#122,#62,#0,#8,#15,#8,8575,
22,Dhuutro,#49,#2,#119,#70,#5,#8,#15,#8,8576,
25,Daoszias,#109,#2,#122,#69,#7,#4,#15,#8,8577,
12,Brelthaar,#54,#7,#74,#65,#5,#4,#6,#8,8578,
12,Troucozze,#2,#6,#113,#0,#6,#0,#10,#8,8579,
22,Ialrialmel,#77,#10,#89,#87,#4,#9,#15,#8,8580,
25,Rilthol,#114,#4,#122,#23,#7,#4,#15,#8,8581,
22,Sleacol,#14,#10,#37,#57,#7,#2,#15,#8,8582,
25,Dhiohios,#43,#8,#122,#49,#7,#8,#15,#8,8583,
12,Sreshess,#34,#4,#91,#12,#0,#8,#0,#8,8584,
22,Phaursaottuu,#67,#12,#39,#86,#3,#2,#15,#8,8585,
22,Egnalfow,#35,#9,#70,#56,#4,#7,#15,#8,8586,
25,Sleakhaalaoh,#41,#11,#122,#6,#2,#1,#15,#8,8587,
12,Wrixherlous,#40,#0,#59,#74,#1,#1,#7,#8,8588,
22,Sheazioneaz,#33,#14,#23,#1,#3,#6,#15,#8,8589,
22,Nirkujatt,#2,#3,#45,#84,#3,#1,#15,#8,8590,
22,Ommaazaon,#124,#1,#68,#14,#7,#6,#15,#8,8591,
25,Pliuntho,#56,#7,#122,#75,#7,#8,#15,#8,8592,
12,Ukrih,#18,#10,#66,#38,#0,#10,#12,#8,8593,
22,Baantenger,#42,#0,#99,#57,#0,#2,#15,#8,8594,
22,Piocaummis,#97,#14,#83,#64,#4,#2,#15,#8,8595,
25,Duulnougao,#64,#11,#122,#69,#5,#0,#15,#8,8596,
16,Thrirsashiass,#47,#6,#122,#77,#3,#2,#9,#8,8597,
22,Vrinthurparr,#41,#1,#52,#45,#1,#7,#15,#8,8598,
25,Ionsaah,#21,#7,#122,#42,#0,#2,#15,#8,8599,
16,Khaansois,#33,#9,#122,#87,#7,#9,#0,#8,8600,
11,Thoubhoddul,#126,#1,#84,#11,#5,#6,#15,#5,8601,
25,Irolnio,#42,#7,#122,#79,#4,#0,#15,#8,8602,
22,Shammalthial,#10,#12,#23,#76,#3,#0,#15,#8,8603,
22,Tioxhaltha,#44,#8,#48,#57,#0,#6,#15,#8,8604,
22,Yionsixxoi,#45,#6,#83,#83,#2,#3,#15,#8,8605,
22,Aurtutran,#64,#6,#61,#24,#1,#7,#15,#8,8606,
26,Wrouphauz,#79,#11,#122,#66,#2,#8,#15,#8,8607,Game Token
25,Bhiaddu,#83,#10,#122,#23,#4,#3,#15,#8,8608,
22,Wreszaggan,#79,#2,#32,#73,#0,#6,#15,#8,8609,
11,Vuxxohr,#8,#8,#4,#0,#4,#5,#15,#0,8610,
25,Bringobral,#23,#7,#122,#8,#6,#8,#15,#8,8611,
22,Shriaszoth,#7,#11,#69,#55,#7,#0,#15,#8,8612,
12,Sliblel,#22,#13,#25,#30,#5,#9,#3,#8,8613,
16,Wiogiuz,#100,#11,#122,#67,#2,#9,#6,#8,8614,
22,Irriugru,#78,#14,#25,#71,#6,#7,#15,#8,8615,
26,Porphoikiuh,#119,#13,#122,#22,#2,#9,#15,#8,8616,Game Token
2,Bexinduurm,#39,#7,#54,#29,#5,#1,#13,#3,8617,
15,Yujoz,#92,#14,#122,#61,#2,#5,#15,#0,8618,
16,Tiggaarm,#32,#6,#122,#57,#6,#8,#6,#8,8619,
12,Thriubria,#36,#12,#78,#61,#2,#6,#11,#8,8620,
25,Pokrintiz,#3,#11,#122,#10,#5,#8,#15,#8,8621,
22,Woilthorsiu,#43,#0,#8,#19,#1,#0,#15,#8,8622,
12,Thredhuuga,#15,#2,#41,#28,#2,#1,#8,#8,8623,
12,Blarchildu,#121,#5,#76,#61,#3,#6,#6,#8,8624,
22,Jiacoulliuh,#42,#10,#18,#27,#6,#2,#15,#8,8625,
22,Duulrurlaa,#120,#5,#117,#13,#0,#8,#15,#8,8626,
11,Saarlearliu,#24,#12,#99,#44,#3,#2,#15,#2,8627,
25,Meadoundru,#16,#1,#122,#18,#6,#10,#15,#8,8628,
22,Khethok,#118,#1,#121,#14,#2,#5,#15,#8,8629,
22,Drittohreth,#120,#13,#63,#71,#2,#4,#15,#8,8630,
22,Durcheghek,#125,#12,#58,#10,#4,#9,#15,#8,8631,
25,Aorsoulphiuz,#30,#0,#122,#65,#4,#3,#15,#8,8632,
12,Tearsoul,#25,#9,#104,#66,#0,#0,#14,#8,8633,
12,Jishourm,#95,#11,#97,#61,#0,#10,#4,#8,8634,
25,Dreagnoinaah,#110,#2,#122,#56,#5,#9,#15,#8,8635,
12,Goldourchur,#43,#7,#76,#33,#5,#0,#6,#8,8636,
5,Kijuuratt,#129,#8,#122,#23,#0,#10,#9,#4,8637,
12,Vaossaon,#78,#13,#37,#84,#6,#8,#13,#8,8638,
16,Barlansas,#86,#5,#122,#66,#6,#0,#1,#8,8639,
22,Ghagnu,#48,#12,#116,#11,#2,#2,#15,#8,8640,
12,Dhaazen,#46,#10,#119,#40,#4,#3,#0,#8,8641,
12,Iuttia,#95,#7,#23,#54,#1,#1,#3,#8,8642,
2,Sthrorphuz,#65,#13,#62,#34,#3,#4,#6,#0,8643,
22,Sthithial,#61,#6,#21,#77,#6,#7,#15,#8,8644,
22,Krangiott,#49,#13,#65,#26,#4,#0,#15,#8,8645,
22,Hekkorm,#60,#3,#43,#20,#3,#5,#15,#8,8646,
22,Jarloibha,#116,#2,#96,#2,#1,#10,#15,#8,8647,
5,Zoizo,#113,#1,#122,#4,#4,#10,#14,#4,8648,
25,Kaushenthaun,#76,#14,#122,#48,#5,#0,#15,#8,8649,
12,Meadreagnoiz,#115,#13,#14,#49,#7,#7,#1,#8,8650,
15,Glaodhingen,#37,#14,#122,#55,#6,#3,#15,#5,8651,
12,Crendejaz,#58,#3,#107,#44,#5,#2,#1,#8,8652,
22,Xaknin,#125,#13,#39,#28,#3,#2,#15,#8,8653,
16,Poizzol,#56,#5,#122,#19,#3,#5,#4,#8,8654,
22,Yideth,#6,#9,#120,#79,#4,#0,#15,#8,8655,
22,Ruknokkaw,#68,#4,#66,#15,#6,#10,#15,#8,8656,
22,Suhruulaoh,#101,#14,#118,#70,#2,#7,#15,#8,8657,
22,Pealuudias,#41,#5,#99,#21,#0,#5,#15,#8,8658,
11,Prulphonnial,#53,#8,#12,#57,#6,#9,#15,#6,8659,
22,Sthibruc,#85,#9,#7,#1,#4,#1,#15,#8,8660,
12,Thrixxurr,#82,#13,#119,#49,#4,#10,#10,#8,8661,
22,Phreabius,#18,#7,#105,#54,#1,#5,#15,#8,8662,
22,Wrethrez,#118,#0,#63,#14,#1,#6,#15,#8,8663,
22,Sthribroulmoi,#90,#8,#5,#0,#0,#3,#15,#8,8664,
25,Grichath,#124,#13,#122,#57,#1,#4,#15,#8,8665,
12,Boiddurzhuth,#100,#12,#107,#28,#2,#10,#0,#8,8666,
16,Grexxobrel,#85,#5,#122,#60,#2,#10,#5,#8,8667,
25,Trengable,#61,#14,#122,#88,#4,#2,#15,#8,8668,
11,Ghiadhou,#125,#13,#43,#9,#5,#1,#15,#3,8669,
25,Sluuttuh,#45,#10,#122,#61,#7,#5,#15,#8,8670,
22,Roidhaotto,#130,#9,#23,#18,#1,#7,#15,#8,8671,
15,Eabraa,#58,#14,#122,#29,#0,#0,#15,#3,8672,
12,Vugges,#65,#0,#98,#82,#4,#9,#7,#8,8673,
26,Puzziol,#31,#2,#122,#18,#2,#0,#15,#8,8674,Game Token
22,Panthaur,#83,#14,#75,#0,#0,#7,#15,#8,8675,
22,Buusouh,#64,#11,#111,#57,#0,#3,#15,#8,8676,
22,Ralrearpir,#23,#5,#22,#76,#5,#4,#15,#8,8677,
22,Granran,#86,#11,#66,#45,#0,#6,#15,#8,8678,
22,Braumurm,#105,#5,#36,#11,#3,#6,#15,#8,8679,
25,Aarlulthea,#68,#3,#122,#48,#3,#0,#15,#8,8680,
22,Blaagrauth,#46,#3,#115,#26,#4,#7,#15,#8,8681,
22,Zoineabaun,#100,#5,#32,#19,#2,#0,#15,#8,8682,
25,Wealnommuuh,#107,#12,#122,#59,#4,#10,#15,#8,8683,
22,Thuhakhis,#82,#0,#6,#36,#6,#4,#15,#8,8684,
22,Brurto,#18,#12,#70,#87,#6,#2,#15,#8,8685,
22,Phruunga,#46,#14,#8,#42,#4,#8,#15,#8,8686,
22,Xuubhia,#41,#12,#25,#71,#2,#0,#15,#8,8687,
22,Shiomfoi,#113,#1,#75,#69,#0,#4,#15,#8,8688,
22,Blemmemmi,#97,#14,#8,#40,#0,#10,#15,#8,8689,
22,Xihluxian,#69,#11,#8,#86,#3,#1,#15,#8,8690,
16,Ghentokkew,#21,#4,#122,#24,#2,#5,#0,#8,8691,
22,Vaahlo,#26,#13,#36,#48,#7,#8,#15,#8,8692,
25,Purzilro,#90,#1,#122,#46,#6,#4,#15,#8,8693,
12,Thikimme,#116,#9,#60,#59,#7,#4,#12,#8,8694,
12,Strenrorth,#64,#6,#79,#13,#4,#3,#5,#8,8695,
22,Plountoukris,#81,#6,#103,#35,#5,#7,#15,#8,8696,
22,Plaakhathrel,#30,#14,#5,#51,#5,#9,#15,#8,8697,
22,Laalfioxhau,#14,#2,#78,#74,#6,#3,#15,#8,8698,
22,Keldos,#103,#6,#88,#37,#4,#1,#15,#8,8699,
22,Grerzax,#74,#3,#19,#5,#0,#1,#15,#8,8700,
16,Dhamfaonsio,#52,#10,#122,#69,#3,#1,#1,#8,8701,
16,Xiteassi,#96,#6,#122,#40,#1,#5,#2,#8,8702,
22,Bohioz,#85,#1,#31,#16,#1,#1,#15,#8,8703,
25,Aghunduk,#103,#5,#122,#56,#2,#7,#15,#8,8704,
22,Phiontolna,#120,#10,#67,#74,#5,#5,#15,#8,8705,
12,Hoxxoi,#32,#2,#83,#77,#7,#3,#12,#8,8706,
26,Bloindriu,#13,#4,#122,#28,#2,#5,#15,#8,8707,Game Token
22,Houkhalphuus,#63,#9,#61,#37,#3,#1,#15,#8,8708,
2,Naxtrautt,#51,#3,#96,#19,#1,#7,#0,#4,8709,
2,Dregrik,#93,#9,#94,#51,#3,#3,#12,#1,8710,
12,Graushurse,#105,#14,#110,#10,#3,#3,#13,#8,8711,
22,Uthoiz,#76,#4,#39,#33,#5,#5,#15,#8,8712,
12,Moihrebbio,#125,#11,#28,#73,#5,#0,#6,#8,8713,
22,Pranthaoggeth,#71,#3,#53,#70,#0,#7,#15,#8,8714,
11,Hoxxoxtrec,#107,#8,#117,#48,#2,#5,#15,#2,8715,
16,Yexxealtac,#74,#1,#122,#62,#7,#8,#2,#8,8716,
12,Blusthaanguz,#127,#13,#72,#13,#3,#10,#9,#8,8717,
22,Slojasel,#127,#13,#4,#63,#3,#6,#15,#8,8718,
12,Xersearze,#80,#9,#106,#77,#2,#10,#1,#8,8719,
16,Trukkohr,#95,#10,#122,#78,#7,#5,#10,#8,8720,
12,Earsurru,#43,#14,#29,#72,#1,#8,#6,#8,8721,
25,Khetreaniuw,#104,#0,#122,#38,#3,#10,#15,#8,8722,
22,Narsalmos,#99,#10,#116,#63,#7,#1,#15,#8,8723,
12,Jokkihr,#96,#14,#96,#38,#6,#5,#9,#8,8724,
22,Bazulduw,#39,#8,#28,#8,#7,#7,#15,#8,8725,
25,Bunecin,#113,#14,#122,#53,#3,#9,#15,#8,8726,
22,Phirlouz,#99,#10,#55,#69,#2,#0,#15,#8,8727,
22,Throbhuuh,#58,#7,#96,#36,#2,#5,#15,#8,8728,
16,Kutruuth,#108,#10,#122,#72,#6,#5,#4,#8,8729,
22,Niurlealmuus,#47,#12,#121,#72,#0,#10,#15,#8,8730,
15,Shuumfuuh,#65,#11,#122,#38,#6,#5,#15,#0,8731,
2,Bhaoreth,#7,#3,#34,#14,#7,#4,#8,#5,8732,
22,Sarpon,#12,#3,#14,#14,#4,#3,#15,#8,8733,
25,Wribauhr,#20,#5,#122,#3,#7,#3,#15,#8,8734,
25,Dhiugros,#13,#10,#122,#75,#0,#10,#15,#8,8735,
25,Thruukroz,#127,#8,#122,#58,#5,#8,#15,#8,8736,
25,Xiuknaz,#11,#3,#122,#87,#0,#4,#15,#8,8737,
16,Joignun,#122,#6,#122,#70,#2,#8,#3,#8,8738,
16,Larpother,#56,#14,#122,#12,#7,#5,#7,#8,8739,
22,Erzhoz,#70,#1,#59,#36,#1,#4,#15,#8,8740,
22,Buuhrois,#121,#7,#119,#85,#2,#5,#15,#8,8741,
11,Shriukoith,#22,#12,#68,#33,#6,#7,#15,#1,8742,
12,Sthredriunthehr,#0,#3,#17,#67,#5,#5,#5,#8,8743,
11,Throixhaos,#68,#5,#101,#26,#0,#10,#15,#6,8744,
11,Threahroi,#49,#6,#98,#74,#3,#6,#15,#7,8745,
25,Olru,#68,#4,#122,#78,#1,#2,#15,#8,8746,
12,Wraotha,#100,#2,#108,#77,#4,#7,#1,#8,8747,
22,Hagoltec,#68,#12,#42,#86,#6,#3,#15,#8,8748,
22,Sroighuhr,#95,#11,#111,#69,#0,#5,#15,#8,8749,
12,Meallaoxxu,#15,#0,#27,#13,#7,#9,#1,#8,8750,
11,Zurchix,#54,#14,#108,#15,#5,#0,#15,#1,8751,
25,Ibraokia,#0,#10,#122,#31,#1,#10,#15,#8,8752,
12,Belmio,#24,#2,#120,#80,#0,#9,#14,#8,8753,
25,Phourliossioh,#110,#10,#122,#65,#5,#10,#15,#8,8754,
12,Thadoibuu,#60,#8,#52,#82,#3,#2,#10,#8,8755,
25,Dubbio,#117,#9,#122,#72,#1,#9,#15,#8,8756,
22,Vrekherzhu,#69,#14,#115,#74,#1,#3,#15,#8,8757,
12,Phraonniubi,#118,#7,#10,#2,#6,#6,#2,#8,8758,
22,Danatarr,#75,#3,#58,#62,#7,#10,#15,#8,8759,
11,Vraghubath,#122,#2,#36,#40,#2,#5,#15,#3,8760,
12,Eabhoi,#44,#6,#113,#58,#4,#5,#10,#8,8761,
22,Sthiudeal,#85,#10,#97,#18,#7,#3,#15,#8,8762,
22,Moikuw,#79,#10,#110,#22,#2,#4,#15,#8,8763,
25,Haurlizziu,#35,#10,#122,#31,#7,#1,#15,#8,8764,
22,Oxass,#58,#1,#24,#8,#0,#9,#15,#8,8765,
22,Suxis,#121,#8,#93,#48,#5,#8,#15,#8,8766,
22,Gaxass,#83,#5,#105,#86,#4,#10,#15,#8,8767,
22,Vithrinthan,#100,#6,#85,#88,#2,#0,#15,#8,8768,
25,Srurkess,#110,#14,#122,#56,#7,#4,#15,#8,8769,
22,Niochian,#101,#9,#53,#56,#0,#7,#15,#8,8770,
25,Virchehr,#76,#0,#122,#35,#5,#6,#15,#8,8771,
22,Phaumliubhoin,#61,#3,#83,#37,#1,#8,#15,#8,8772,
22,Tarrirrarr,#11,#9,#43,#22,#3,#6,#15,#8,8773,
25,Khenrarruc,#80,#11,#122,#81,#3,#1,#15,#8,8774,
22,Shrongeah,#130,#2,#29,#77,#1,#7,#15,#8,8775,
12,Itturnuu,#5,#7,#73,#80,#3,#1,#2,#8,8776,
22,Veathrois,#118,#8,#75,#80,#5,#7,#15,#8,8777,
25,Bhemlohe,#114,#7,#122,#88,#4,#5,#15,#8,8778,
13,Wearno,#27,#5,#62,#76,#2,#0,#12,#8,8779,
11,Threggerm,#23,#4,#90,#82,#4,#9,#15,#6,8780,
16,Urtiokna,#83,#4,#122,#62,#4,#5,#7,#8,8781,
22,Basthuu,#29,#1,#114,#48,#5,#10,#15,#8,8782,
5,Jumelmu,#101,#1,#122,#47,#3,#8,#6,#4,8783,
22,Draldiozou,#94,#5,#30,#73,#1,#4,#15,#8,8784,
22,Thansiaz,#99,#10,#51,#66,#2,#1,#15,#8,8785,
22,Onnusez,#3,#6,#81,#66,#3,#8,#15,#8,8786,
25,Wrelthiz,#111,#13,#122,#12,#1,#1,#15,#8,8787,
25,Tunten,#32,#3,#122,#10,#2,#10,#15,#8,8788,
11,Sobirchu,#91,#11,#109,#39,#4,#6,#15,#1,8789,
22,Grozaamfaon,#87,#10,#101,#33,#3,#8,#15,#8,8790,
22,Moutrerlios,#108,#0,#37,#12,#6,#10,#15,#8,8791,
22,Dhacitraa,#22,#10,#12,#86,#3,#1,#15,#8,8792,
25,Drezohr,#107,#14,#122,#9,#5,#8,#15,#8,8793,
25,Vrokhi,#54,#6,#122,#37,#2,#4,#15,#8,8794,
11,Sthrecugos,#27,#2,#6,#88,#2,#8,#15,#7,8795,
22,Zorru,#34,#11,#120,#10,#5,#6,#15,#8,8796,
12,Iothi,#50,#7,#51,#17,#4,#6,#2,#8,8797,
11,Froikou,#34,#12,#58,#9,#4,#1,#15,#7,8798,
22,Bhiograath,#111,#10,#70,#6,#6,#6,#15,#8,8799,
22,Gholro,#100,#3,#9,#15,#2,#0,#15,#8,8800,
22,Emaognuk,#13,#8,#85,#79,#7,#1,#15,#8,8801,
22,Sriddelthe,#61,#3,#88,#29,#5,#7,#15,#8,8802,
11,Saucurtutt,#31,#8,#63,#44,#5,#4,#15,#0,8803,
22,Prodiamu,#53,#14,#119,#31,#1,#5,#15,#8,8804,
22,Slothraal,#43,#0,#93,#81,#5,#7,#15,#8,8805,
2,Bremmurzhott,#72,#1,#111,#29,#7,#1,#7,#7,8806,
22,Bernaansias,#3,#2,#51,#46,#7,#8,#15,#8,8807,
22,Zagrarsaoc,#43,#5,#57,#21,#6,#9,#15,#8,8808,
16,Uxessess,#125,#5,#122,#21,#1,#9,#8,#8,8809,
26,Stuuttikruu,#67,#5,#122,#88,#3,#4,#15,#8,8810,Game Token
22,Xihuuc,#39,#4,#21,#3,#0,#3,#15,#8,8811,
22,Aalniahluuth,#43,#14,#84,#49,#7,#2,#15,#8,8812,
22,Steagrauddu,#103,#8,#61,#79,#5,#6,#15,#8,8813,
22,Sthiulnutis,#46,#3,#19,#50,#3,#2,#15,#8,8814,
12,Sthrinreazziu,#71,#4,#12,#55,#3,#1,#0,#8,8815,
12,Zoinus,#57,#4,#44,#75,#7,#1,#14,#8,8816,
26,Zukriugnoi,#8,#6,#122,#32,#3,#0,#15,#8,8817,Game Token
22,Caohixxin,#67,#4,#53,#17,#1,#6,#15,#8,8818,
22,Slimmaummoin,#16,#0,#70,#36,#4,#6,#15,#8,8819,
22,Peszelres,#81,#12,#0,#46,#4,#1,#15,#8,8820,
22,Chacau,#114,#0,#79,#87,#6,#1,#15,#8,8821,
22,Chiaphria,#23,#14,#35,#23,#3,#5,#15,#8,8822,
12,Xoulphoi,#33,#0,#23,#21,#0,#3,#0,#8,8823,
22,Nuukaw,#119,#6,#38,#66,#5,#4,#15,#8,8824,
22,Srontheltha,#102,#10,#12,#88,#4,#5,#15,#8,8825,
11,Sthrehou,#47,#8,#98,#21,#1,#8,#15,#2,8826,
16,Vraxa,#95,#7,#122,#35,#1,#1,#0,#8,8827,
2,Bliokha,#0,#2,#39,#41,#0,#5,#8,#6,8828,
12,Kritrez,#111,#1,#37,#40,#2,#3,#12,#8,8829,
22,Duldirth,#71,#7,#69,#68,#5,#6,#15,#8,8830,
25,Thruubramlaon,#65,#5,#122,#68,#4,#4,#15,#8,8831,
22,Midhilpho,#41,#11,#118,#12,#7,#8,#15,#8,8832,
22,Huusidess,#61,#6,#101,#77,#4,#1,#15,#8,8833,
22,Biasaon,#34,#6,#28,#56,#4,#2,#15,#8,8834,
22,Nougrennea,#11,#7,#95,#55,#5,#7,#15,#8,8835,
22,Addiokha,#9,#14,#56,#44,#5,#1,#15,#8,8836,
22,Sthahao,#78,#11,#107,#88,#6,#4,#15,#8,8837,
12,Vrunrek,#41,#9,#11,#62,#7,#10,#12,#8,8838,
11,Glioxiolmio,#114,#5,#10,#3,#7,#3,#15,#2,8839,
25,Strujeajer,#74,#8,#122,#4,#5,#3,#15,#8,8840,
12,Ikneanthaw,#33,#4,#4,#48,#4,#1,#13,#8,8841,
22,Voildonsuus,#102,#10,#68,#82,#0,#8,#15,#8,8842,
16,Blextrozzerr,#48,#3,#122,#8,#7,#2,#7,#8,8843,
22,Thiokaal,#129,#5,#12,#5,#1,#6,#15,#8,8844,
22,Bhirauh,#131,#9,#83,#65,#2,#1,#15,#8,8845,
15,Lloursiun,#89,#14,#122,#47,#7,#4,#15,#5,8846,
22,Merkurr,#14,#1,#34,#36,#3,#1,#15,#8,8847,
12,Yullioth,#51,#8,#12,#83,#3,#9,#12,#8,8848,
2,Undiakarm,#115,#1,#11,#20,#3,#3,#0,#5,8849,
25,Khuthoc,#90,#8,#122,#84,#0,#2,#15,#8,8850,
22,Ribrazzun,#64,#1,#48,#65,#6,#10,#15,#8,8851,
22,Oxxaszi,#105,#12,#95,#39,#0,#1,#15,#8,8852,
16,Xubreadhu,#57,#12,#122,#7,#6,#9,#12,#8,8853,
25,Pumfin,#70,#10,#122,#29,#2,#2,#15,#8,8854,
25,Chiucaan,#120,#2,#122,#33,#6,#6,#15,#8,8855,
22,Khiathroinsioth,#52,#10,#9,#14,#5,#3,#15,#8,8856,
22,Estraddau,#16,#2,#3,#64,#7,#10,#15,#8,8857,
