id,uniquenessIndex,name,backgroundId,skullGene,hairGene,eyesGene,noseGene,teethGene,bonesGene,beardGene,skills,rank,gameToken,intelligence,strength,dexterity,stamina,accuracy,speed,fireLord,regenerationLord,iceLord,poisonLord,lightningLord,archmage,immortal
8034,12,Crignon,12,0,48,35,7,5,1,8,['POISON_LORD'],0,False,6,13,1,9,3,9,False,False,False,True,False,False,False
8035,2,Ghetrioss,46,3,97,35,4,7,13,6,"['ARCHMAGE', 'ICE_LORD']",0,False,24,9,1,3,1,4,False,False,True,False,False,True,False
8036,5,Brasoghaarth,47,7,122,32,2,6,2,0,"['ARCHMAGE', 'LIGHTNING_LORD']",0,False,6,9,6,7,2,1,False,False,False,False,True,True,False
8037,25,Raonteantia,110,13,122,56,3,2,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,3,9,8,10,1,1,False,False,False,False,False,False,False
8038,22,Ghianthol,5,2,115,22,5,0,15,8,['FAST_KICK'],0,False,12,7,6,3,12,1,False,False,False,False,False,False,False
8039,12,Llialogriu,41,12,112,12,2,7,7,8,['POISON_LORD'],0,False,15,7,1,10,3,5,False,False,False,True,False,False,False
8040,12,Prothremmow,28,13,82,17,4,4,7,8,['POISON_LORD'],0,False,11,5,3,5,5,11,False,False,False,True,False,False,False
8041,25,Wiakoulthouh,63,1,122,23,1,1,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,8,2,6,2,4,8,False,False,False,False,False,False,False
8042,25,Alphedhioh,117,3,122,51,6,2,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,7,7,3,7,6,1,False,False,False,False,False,False,False
8043,22,Haldauth,17,14,14,18,3,8,15,8,['FAST_KICK'],0,False,5,14,3,10,1,8,False,False,False,False,False,False,False
8044,22,Jaakhiz,25,5,4,87,6,3,15,8,['FAST_KICK'],0,False,15,4,1,2,2,16,False,False,False,False,False,False,False
8045,22,Prartirdea,88,4,39,18,5,4,15,8,['FAST_KICK'],0,False,11,4,3,2,12,8,False,False,False,False,False,False,False
8046,22,Xaotrutt,11,8,97,8,0,6,15,8,['FAST_KICK'],0,False,9,9,8,12,1,2,False,False,False,False,False,False,False
8047,25,Stonthaaz,109,9,122,59,3,10,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,3,2,10,15,1,1,False,False,False,False,False,False,False
8048,22,Yashiussoul,30,8,101,47,6,4,15,8,['FAST_KICK'],0,False,8,6,11,7,2,6,False,False,False,False,False,False,False
8049,25,Mouzzes,111,3,122,29,2,7,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,9,4,8,9,1,1,False,False,False,False,False,False,False
8050,11,Sthoknix,42,4,30,35,6,2,15,5,"['ARCHMAGE', 'FAST_KICK']",0,False,19,6,1,4,1,10,False,False,False,False,False,True,False
8051,12,Xoimuuttoz,86,5,52,75,5,10,8,8,['FIRE_LORD'],0,False,15,3,1,1,10,10,True,False,False,False,False,False,False
8052,22,Writhilfox,4,4,66,60,2,2,15,8,['FAST_KICK'],0,False,17,10,3,2,1,8,False,False,False,False,False,False,False
8053,15,Huxtrirth,125,11,122,36,5,5,15,5,"['ARCHMAGE', 'FAST_KICK']",0,False,6,11,1,9,2,2,False,False,False,False,False,True,False
8054,11,Thextrutt,81,1,36,12,0,6,15,2,"['ARCHMAGE', 'FAST_KICK']",0,False,10,3,2,5,9,11,False,False,False,False,False,True,False
8055,16,Goixxurti,41,0,122,46,0,3,5,8,"['FIRE_LORD', 'IRON_FISTS']",0,False,12,13,1,3,1,2,True,False,False,False,False,False,False
8056,25,Gonroz,99,14,122,28,2,8,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,3,6,9,10,2,1,False,False,False,False,False,False,False
8057,22,Sthrollannouth,118,9,95,46,7,2,15,8,['FAST_KICK'],0,False,12,10,4,14,1,1,False,False,False,False,False,False,False
8058,22,Voulphiocoih,117,11,23,7,1,3,15,8,['FAST_KICK'],0,False,2,10,6,16,6,1,False,False,False,False,False,False,False
8059,22,Eshialfil,56,4,62,0,3,1,15,8,['FAST_KICK'],0,False,14,4,1,6,3,13,False,False,False,False,False,False,False
8060,15,Thosza,2,8,122,69,3,9,15,1,"['ARCHMAGE', 'FAST_KICK']",0,False,3,5,10,12,1,1,False,False,False,False,False,True,False
8061,22,Crilfew,119,10,54,81,4,1,15,8,['FAST_KICK'],0,False,2,9,4,13,12,1,False,False,False,False,False,False,False
8062,22,Oildia,77,0,78,83,0,1,15,8,['FAST_KICK'],0,False,4,8,7,7,6,8,False,False,False,False,False,False,False
8063,22,Huurnionou,92,3,85,3,0,6,15,8,['FAST_KICK'],0,False,8,4,14,4,10,1,False,False,False,False,False,False,False
8064,22,Toizzaobe,36,4,20,50,3,2,15,8,['FAST_KICK'],0,False,20,6,2,2,6,4,False,False,False,False,False,False,False
8065,12,Ziuhe,83,7,96,54,2,6,13,8,['ICE_LORD'],0,False,7,7,9,9,8,1,False,False,True,False,False,False,False
8066,22,Thritrao,12,5,68,22,1,5,15,8,['FAST_KICK'],0,False,14,6,2,2,10,6,False,False,False,False,False,False,False
8067,12,Thrizzoi,13,11,106,88,2,6,11,8,['REGENERATION_LORD'],0,False,1,19,1,9,1,10,False,True,False,False,False,False,False
8068,22,Zioxhuu,52,13,85,52,3,9,15,8,['FAST_KICK'],0,False,9,4,15,6,4,2,False,False,False,False,False,False,False
8069,22,Voudrouxhauh,21,4,24,59,1,0,15,8,['FAST_KICK'],0,False,10,8,4,8,6,4,False,False,False,False,False,False,False
8070,22,Stherzilthun,101,14,55,46,5,5,15,8,['FAST_KICK'],0,False,9,3,15,9,4,1,False,False,False,False,False,False,False
8071,25,Vonderth,127,14,122,64,6,2,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,9,5,3,9,2,2,False,False,False,False,False,False,False
8072,25,Juthretharm,48,9,122,61,0,3,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,12,8,2,8,1,1,False,False,False,False,False,False,False
8073,22,Nardostroirr,26,0,100,38,7,3,15,8,['FAST_KICK'],0,False,3,9,7,5,8,8,False,False,False,False,False,False,False
8074,22,Gouhlath,91,13,71,21,1,9,15,8,['FAST_KICK'],0,False,10,4,10,4,10,2,False,False,False,False,False,False,False
8075,22,Winsia,4,8,78,46,6,0,15,8,['FAST_KICK'],0,False,11,8,8,7,1,6,False,False,False,False,False,False,False
8076,12,Sthubuzzurth,20,8,21,30,0,7,2,8,['LIGHTNING_LORD'],0,False,9,9,8,8,2,4,False,False,False,False,True,False,False
8077,22,Kraszess,55,8,26,28,4,1,15,8,['FAST_KICK'],0,False,6,7,10,15,1,2,False,False,False,False,False,False,False
8078,22,Croirunrerm,33,2,80,11,1,3,15,8,['FAST_KICK'],0,False,18,11,1,5,3,3,False,False,False,False,False,False,False
8079,26,Taashexhi,38,4,122,60,3,0,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,14,7,1,1,1,8,False,False,False,False,False,False,True
8080,22,Preajo,57,9,91,12,0,2,15,8,['FAST_KICK'],0,False,7,4,3,12,3,11,False,False,False,False,False,False,False
8081,25,Niuxhuntuh,39,11,122,85,0,10,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,6,15,1,9,1,1,False,False,False,False,False,False,False
8082,25,Phresthendro,44,2,122,79,0,4,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,18,6,1,2,2,2,False,False,False,False,False,False,False
8083,22,Fraazzazzas,28,0,81,44,4,4,15,8,['FAST_KICK'],0,False,11,9,3,7,1,10,False,False,False,False,False,False,False
8084,22,Bhiashiasaus,17,8,63,37,0,4,15,8,['FAST_KICK'],0,False,2,12,7,9,6,4,False,False,False,False,False,False,False
8085,16,Ruuhluun,97,11,122,54,3,7,11,8,"['IRON_FISTS', 'REGENERATION_LORD']",0,False,1,8,8,12,2,1,False,True,False,False,False,False,False
8086,22,Wruzzissihr,92,7,30,34,2,7,15,8,['FAST_KICK'],0,False,7,4,13,6,4,6,False,False,False,False,False,False,False
8087,5,Khaahliuth,109,0,122,5,7,4,1,0,"['ARCHMAGE', 'POISON_LORD']",0,False,1,7,6,8,1,8,False,False,False,True,False,True,False
8088,22,Theallaonsoth,8,3,119,67,7,7,15,8,['FAST_KICK'],0,False,9,12,9,8,2,1,False,False,False,False,False,False,False
8089,16,Drionthedaah,52,12,122,60,2,9,4,8,"['IRON_FISTS', 'LIGHTNING_LORD']",0,False,11,5,1,6,1,8,False,False,False,False,True,False,False
8090,22,Doudru,29,1,72,57,2,2,15,8,['FAST_KICK'],0,False,5,5,6,6,1,18,False,False,False,False,False,False,False
8091,22,Phraoddau,118,1,36,68,3,4,15,8,['FAST_KICK'],0,False,8,5,7,12,1,8,False,False,False,False,False,False,False
8092,25,Wolduth,125,3,122,72,1,5,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,7,10,1,6,1,6,False,False,False,False,False,False,False
8093,22,Venendutt,90,4,105,63,2,5,15,8,['FAST_KICK'],0,False,13,9,1,7,6,4,False,False,False,False,False,False,False
8094,12,Mizzel,31,7,77,81,6,7,13,8,['ICE_LORD'],0,False,3,3,7,7,11,9,False,False,True,False,False,False,False
8095,25,Sthethriaszis,6,1,122,23,4,3,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,5,5,9,3,2,6,False,False,False,False,False,False,False
8096,25,Glaahleabhoith,65,9,122,4,1,9,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,6,2,8,8,4,2,False,False,False,False,False,False,False
8097,12,Khinsa,103,7,66,63,7,2,2,8,['LIGHTNING_LORD'],0,False,12,5,11,8,2,2,False,False,False,False,True,False,False
8098,11,Ladaoni,49,5,89,2,7,9,15,6,"['ARCHMAGE', 'FAST_KICK']",0,False,18,8,1,6,4,4,False,False,False,False,False,True,False
8099,22,Toibhuxxu,120,1,23,6,5,9,15,8,['FAST_KICK'],0,False,4,4,9,11,6,6,False,False,False,False,False,False,False
8100,22,Gegnoxaoc,82,11,28,80,2,4,15,8,['FAST_KICK'],0,False,3,12,3,10,12,1,False,False,False,False,False,False,False
8101,22,Bazzio,23,6,108,3,1,0,15,8,['FAST_KICK'],0,False,6,2,4,4,15,9,False,False,False,False,False,False,False
8102,22,Slunraphress,15,1,21,18,3,3,15,8,['FAST_KICK'],0,False,10,10,1,2,2,16,False,False,False,False,False,False,False
8103,22,Laonsoidouh,3,7,40,24,4,2,15,8,['FAST_KICK'],0,False,4,4,15,9,8,1,False,False,False,False,False,False,False
8104,22,Theghomi,61,14,33,73,1,4,15,8,['FAST_KICK'],0,False,11,9,3,7,1,10,False,False,False,False,False,False,False
8105,2,Thugaaluz,80,9,120,1,1,8,5,5,"['FIRE_LORD', 'ARCHMAGE']",0,False,9,6,5,8,6,6,True,False,False,False,False,True,False
8106,22,Thourpuudiu,52,4,11,48,4,1,15,8,['FAST_KICK'],0,False,18,5,2,9,1,6,False,False,False,False,False,False,False
8107,5,Brikhuc,13,5,122,24,2,1,0,3,"['ARCHMAGE', 'POISON_LORD']",0,False,6,6,5,7,2,4,False,False,False,True,False,True,False
8108,15,Bliondreth,80,11,122,42,6,0,15,4,"['ARCHMAGE', 'FAST_KICK']",0,False,2,11,2,9,6,1,False,False,False,False,False,True,False
8109,22,Llessou,79,9,2,74,1,9,15,8,['FAST_KICK'],0,False,11,5,7,11,6,1,False,False,False,False,False,False,False
8110,25,Chahao,110,3,122,61,2,4,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,12,7,5,6,1,1,False,False,False,False,False,False,False
8111,16,Ehroi,95,8,122,19,3,0,1,8,"['POISON_LORD', 'IRON_FISTS']",0,False,6,3,11,8,2,1,False,False,False,True,False,False,False
8112,22,Beghiw,46,6,30,56,1,6,15,8,['FAST_KICK'],0,False,9,10,3,6,6,6,False,False,False,False,False,False,False
8113,12,Gaabauz,80,11,11,57,3,1,8,8,['FIRE_LORD'],0,False,3,9,5,11,6,6,True,False,False,False,False,False,False
8114,12,Drumois,1,1,82,67,1,2,5,8,['FIRE_LORD'],0,False,8,2,6,6,7,11,True,False,False,False,False,False,False
8115,22,Raumfouchu,117,2,59,58,6,6,15,8,['FAST_KICK'],0,False,6,17,2,13,1,2,False,False,False,False,False,False,False
8116,25,Boidrautteaz,20,10,122,17,0,5,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,1,11,1,11,3,5,False,False,False,False,False,False,False
8117,22,Nethra,105,5,79,67,5,9,15,8,['FAST_KICK'],0,False,12,3,11,8,4,2,False,False,False,False,False,False,False
8118,12,Promauhr,119,5,108,10,5,1,13,8,['ICE_LORD'],0,False,9,2,5,14,5,5,False,False,True,False,False,False,False
8119,25,Greagroussarr,95,8,122,56,5,3,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,1,6,11,11,2,1,False,False,False,False,False,False,False
8120,22,Zajekril,117,9,81,55,0,4,15,8,['FAST_KICK'],0,False,6,10,4,18,1,2,False,False,False,False,False,False,False
8121,22,Croihalmec,29,3,49,0,2,5,15,8,['FAST_KICK'],0,False,16,11,1,1,1,12,False,False,False,False,False,False,False
8122,22,Yaatriuxuz,118,2,121,57,0,10,15,8,['FAST_KICK'],0,False,7,12,3,10,1,8,False,False,False,False,False,False,False
8123,22,Rexxiharm,7,6,104,78,1,1,15,8,['FAST_KICK'],0,False,11,9,5,7,6,2,False,False,False,False,False,False,False
8124,22,Chagnugi,20,10,76,74,2,0,15,8,['FAST_KICK'],0,False,4,12,4,12,1,8,False,False,False,False,False,False,False
8125,11,Ealphiu,27,8,24,67,5,0,15,0,"['ARCHMAGE', 'FAST_KICK']",0,False,3,3,12,8,8,6,False,False,False,False,False,True,False
8126,22,Junrigrir,41,11,28,21,5,5,15,8,['FAST_KICK'],0,False,12,15,1,9,2,2,False,False,False,False,False,False,False
8127,12,Laurlis,102,6,43,20,2,1,2,8,['LIGHTNING_LORD'],0,False,8,6,9,11,6,1,False,False,False,False,True,False,False
8128,22,Narkisen,30,5,116,59,4,5,15,8,['FAST_KICK'],0,False,11,2,9,6,4,8,False,False,False,False,False,False,False
8129,11,Gruguursaw,127,13,39,24,2,7,15,7,"['ARCHMAGE', 'FAST_KICK']",0,False,5,8,10,11,6,1,False,False,False,False,False,True,False
8130,11,Uhrea,100,9,44,11,2,10,15,2,"['ARCHMAGE', 'FAST_KICK']",0,False,1,7,8,17,5,3,False,False,False,False,False,True,False
8131,11,Vaurtaanthorm,103,4,6,53,7,7,15,0,"['ARCHMAGE', 'FAST_KICK']",0,False,12,1,10,11,2,4,False,False,False,False,False,True,False
8132,12,Shiatruthan,91,7,40,55,3,10,4,8,['LIGHTNING_LORD'],0,False,2,7,8,9,14,1,False,False,False,False,True,False,False
8133,22,Errik,111,13,73,71,7,0,15,8,['FAST_KICK'],0,False,3,11,10,16,1,1,False,False,False,False,False,False,False
8134,22,Pokholturm,99,4,100,5,1,6,15,8,['FAST_KICK'],0,False,8,3,8,5,8,8,False,False,False,False,False,False,False
8135,5,Bhekhiuz,71,14,122,14,7,6,9,2,"['ARCHMAGE', 'REGENERATION_LORD']",0,False,9,1,3,8,5,5,False,True,False,False,False,True,False
8136,12,Shraorphiul,54,8,3,60,0,9,7,8,['POISON_LORD'],0,False,14,7,5,6,1,8,False,False,False,True,False,False,False
8137,15,Khelthethri,82,2,122,15,7,0,15,2,"['ARCHMAGE', 'FAST_KICK']",0,False,10,4,4,6,6,1,False,False,False,False,False,True,False
8138,12,Igirm,110,8,50,74,0,0,9,8,['REGENERATION_LORD'],0,False,9,4,13,14,1,1,False,True,False,False,False,False,False
8139,22,Krizzu,95,10,51,86,3,6,15,8,['FAST_KICK'],0,False,6,12,6,12,2,2,False,False,False,False,False,False,False
8140,12,Friathiuttuu,125,7,65,56,7,10,4,8,['LIGHTNING_LORD'],0,False,6,14,6,12,2,1,False,False,False,False,True,False,False
8141,22,Mothriu,62,2,93,23,4,8,15,8,['FAST_KICK'],0,False,12,3,6,7,7,5,False,False,False,False,False,False,False
8142,25,Piacuni,58,13,122,62,7,0,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,15,8,3,2,1,2,False,False,False,False,False,False,False
8143,12,Dozeje,95,5,85,16,1,4,9,8,['REGENERATION_LORD'],0,False,9,1,15,8,6,2,False,True,False,False,False,False,False
8144,25,Taunris,44,1,122,78,6,8,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,14,6,1,2,1,8,False,False,False,False,False,False,False
8145,11,Shiashioddiu,88,7,81,46,3,1,15,5,"['ARCHMAGE', 'FAST_KICK']",0,False,13,5,7,5,8,2,False,False,False,False,False,True,False
8146,22,Hongiontek,82,12,51,21,6,10,15,8,['FAST_KICK'],0,False,16,4,1,7,8,4,False,False,False,False,False,False,False
8147,22,Thuzzu,36,11,101,1,7,8,15,8,['FAST_KICK'],0,False,12,13,6,7,2,1,False,False,False,False,False,False,False
8148,25,Doungol,69,2,122,55,5,3,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,12,8,1,6,2,2,False,False,False,False,False,False,False
8149,16,Abrazioth,90,11,122,7,2,6,3,8,"['IRON_FISTS', 'LIGHTNING_LORD']",0,False,1,9,3,11,6,1,False,False,False,False,True,False,False
8150,16,Biaphou,4,2,122,4,0,8,3,8,"['IRON_FISTS', 'LIGHTNING_LORD']",0,False,9,6,9,4,2,1,False,False,False,False,True,False,False
8151,22,Xagnantik,14,11,32,50,7,9,15,8,['FAST_KICK'],0,False,2,12,2,10,9,5,False,False,False,False,False,False,False
8152,22,Srantiris,29,9,71,61,0,4,15,8,['FAST_KICK'],0,False,8,7,8,9,2,6,False,False,False,False,False,False,False
8153,22,Phiundra,57,0,36,85,0,0,15,8,['FAST_KICK'],0,False,12,13,1,9,1,6,False,False,False,False,False,False,False
8154,22,Thoungaannoh,107,4,107,70,6,8,15,8,['FAST_KICK'],0,False,6,12,5,13,1,4,False,False,False,False,False,False,False
8155,25,Xommex,8,6,122,23,5,5,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,5,3,11,3,8,1,False,False,False,False,False,False,False
8156,22,Ogow,85,0,67,25,0,6,15,8,['FAST_KICK'],0,False,7,10,3,10,6,4,False,False,False,False,False,False,False
8157,22,Wruuhehrath,14,2,67,58,5,6,15,8,['FAST_KICK'],0,False,12,16,1,6,1,6,False,False,False,False,False,False,False
8158,12,Zoulialphiu,75,2,121,77,1,8,10,8,['FIRE_LORD'],0,False,14,13,2,3,6,2,True,False,False,False,False,False,False
8159,11,Duubhea,128,14,64,82,5,3,15,5,"['ARCHMAGE', 'FAST_KICK']",0,False,5,7,9,11,2,6,False,False,False,False,False,True,False
8160,22,Crephiz,103,8,66,11,3,4,15,8,['FAST_KICK'],0,False,6,4,10,14,3,3,False,False,False,False,False,False,False
8161,22,Vruhurr,99,8,67,31,0,2,15,8,['FAST_KICK'],0,False,9,1,14,12,2,2,False,False,False,False,False,False,False
8162,22,Memluullu,27,12,40,48,3,2,15,8,['FAST_KICK'],0,False,12,6,1,7,6,8,False,False,False,False,False,False,False
8163,11,Nekhixohr,82,7,21,57,1,4,15,7,"['ARCHMAGE', 'FAST_KICK']",0,False,8,2,8,4,10,8,False,False,False,False,False,True,False
8164,12,Daciknew,49,3,77,53,0,6,4,8,['LIGHTNING_LORD'],0,False,12,7,5,10,3,3,False,False,False,False,True,False,False
8165,12,Noissennuus,30,4,15,68,4,8,10,8,['FIRE_LORD'],0,False,9,4,6,7,1,14,True,False,False,False,False,False,False
8166,22,Slemmekac,44,11,22,11,1,4,15,8,['FAST_KICK'],0,False,12,9,1,9,5,5,False,False,False,False,False,False,False
8167,12,Huulphiul,53,6,102,46,5,4,0,8,['POISON_LORD'],0,False,14,4,7,7,6,2,False,False,False,True,False,False,False
8168,22,Thonrihex,101,4,114,4,2,3,15,8,['FAST_KICK'],0,False,8,1,14,5,10,2,False,False,False,False,False,False,False
8169,22,Apharik,17,4,31,62,6,9,15,8,['FAST_KICK'],0,False,12,17,1,5,1,6,False,False,False,False,False,False,False
8170,22,Srirsil,30,2,40,40,0,9,15,8,['FAST_KICK'],0,False,9,8,3,8,6,6,False,False,False,False,False,False,False
8171,25,Xaantibran,123,14,122,46,1,6,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,9,8,3,10,1,1,False,False,False,False,False,False,False
8172,22,Guthoin,112,2,47,70,3,0,15,8,['FAST_KICK'],0,False,6,16,2,14,1,2,False,False,False,False,False,False,False
8173,12,Driodiurreaz,57,1,33,62,1,10,5,8,['FIRE_LORD'],0,False,16,9,1,1,1,14,True,False,False,False,False,False,False
8174,25,Llauchuulphe,36,10,122,19,7,0,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,12,12,1,6,1,1,False,False,False,False,False,False,False
8175,2,Sthiphriuh,107,0,52,68,1,7,1,5,"['ARCHMAGE', 'POISON_LORD']",0,False,6,6,10,12,2,4,False,False,False,True,False,True,False
8176,22,Sidrohr,0,0,36,34,0,2,15,8,['FAST_KICK'],0,False,15,10,3,8,1,4,False,False,False,False,False,False,False
8177,22,Dizil,50,4,92,15,6,9,15,8,['FAST_KICK'],0,False,15,10,3,8,1,4,False,False,False,False,False,False,False
8178,11,Llaabaosthaon,117,1,52,33,2,8,15,3,"['ARCHMAGE', 'FAST_KICK']",0,False,10,6,2,6,2,14,False,False,False,False,False,True,False
8179,22,Kutorposs,21,1,28,26,2,4,15,8,['FAST_KICK'],0,False,2,18,1,12,1,8,False,False,False,False,False,False,False
8180,22,Dhaxaol,125,11,76,56,2,7,15,8,['FAST_KICK'],0,False,1,18,1,14,1,6,False,False,False,False,False,False,False
8181,25,Chukrurpun,108,3,122,35,3,9,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,12,5,5,6,1,2,False,False,False,False,False,False,False
8182,22,Wrendagew,118,7,120,75,7,0,15,8,['FAST_KICK'],0,False,3,5,9,9,2,12,False,False,False,False,False,False,False
8183,22,Khiaxtruu,65,14,94,26,5,7,15,8,['FAST_KICK'],0,False,11,7,3,9,2,8,False,False,False,False,False,False,False
8184,25,Zelfuustroz,79,9,122,87,5,2,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,3,3,5,7,6,6,False,False,False,False,False,False,False
8185,12,Zealphuulphios,25,14,109,64,1,10,0,8,['POISON_LORD'],0,False,13,4,3,4,2,14,False,False,False,True,False,False,False
8186,25,Frittouz,80,5,122,74,5,6,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,11,1,5,4,8,2,False,False,False,False,False,False,False
8187,22,Verokna,108,4,86,85,4,10,15,8,['FAST_KICK'],0,False,7,7,6,12,6,2,False,False,False,False,False,False,False
8188,22,Yuthriorki,10,5,114,56,3,9,15,8,['FAST_KICK'],0,False,11,9,5,5,8,2,False,False,False,False,False,False,False
8189,15,Crolruriss,26,10,122,27,3,4,15,1,"['ARCHMAGE', 'FAST_KICK']",0,False,3,8,1,6,1,12,False,False,False,False,False,True,False
8190,25,Dalmikkorm,6,12,122,24,1,2,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,6,5,8,11,1,1,False,False,False,False,False,False,False
8191,25,Puhron,0,12,122,3,2,6,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,8,2,5,9,6,1,False,False,False,False,False,False,False
8192,22,Subossiac,0,9,49,58,7,5,15,8,['FAST_KICK'],0,False,9,11,5,13,1,2,False,False,False,False,False,False,False
8193,22,Sthrimmaszerth,19,10,114,32,5,1,15,8,['FAST_KICK'],0,False,2,17,2,11,6,2,False,False,False,False,False,False,False
8194,12,Xizzurth,120,5,114,6,3,9,10,8,['FIRE_LORD'],0,False,8,2,9,11,8,2,True,False,False,False,False,False,False
8195,22,Vobrou,110,7,66,79,2,6,15,8,['FAST_KICK'],0,False,12,4,11,7,4,2,False,False,False,False,False,False,False
8196,22,Thriddoith,24,2,2,24,1,5,15,8,['FAST_KICK'],0,False,14,8,5,7,1,6,False,False,False,False,False,False,False
8197,22,Sthrezzu,64,13,83,7,0,8,15,8,['FAST_KICK'],0,False,15,5,5,7,4,4,False,False,False,False,False,False,False
8198,22,Xaalmaazzez,35,10,6,73,3,10,15,8,['FAST_KICK'],0,False,12,15,1,7,2,4,False,False,False,False,False,False,False
8199,22,Ghodrociuk,27,10,93,13,5,8,15,8,['FAST_KICK'],0,False,2,7,1,13,6,12,False,False,False,False,False,False,False
8200,22,Merraxtruth,48,11,3,79,2,7,15,8,['FAST_KICK'],0,False,18,13,1,5,2,2,False,False,False,False,False,False,False
8201,22,Bitri,74,12,47,13,5,5,15,8,['FAST_KICK'],0,False,5,8,2,11,9,5,False,False,False,False,False,False,False
8202,22,Ephuphrun,57,14,84,18,5,8,15,8,['FAST_KICK'],0,False,13,3,5,5,6,8,False,False,False,False,False,False,False
8203,11,Liuddeanuus,97,0,15,87,4,10,15,3,"['ARCHMAGE', 'FAST_KICK']",0,False,2,8,8,6,2,14,False,False,False,False,False,True,False
8204,22,Tiuthaon,20,3,36,80,7,4,15,8,['FAST_KICK'],0,False,14,11,2,3,6,4,False,False,False,False,False,False,False
8205,12,Staulfeata,111,10,76,76,5,9,6,8,['REGENERATION_LORD'],0,False,7,9,6,12,1,6,False,True,False,False,False,False,False
8206,12,Gukhuurm,101,9,74,5,5,1,12,8,['ICE_LORD'],0,False,1,8,9,14,2,6,False,False,True,False,False,False,False
8207,25,Urchaotour,128,14,122,9,7,3,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,3,11,3,13,1,1,False,False,False,False,False,False,False
8208,22,Ciube,58,7,42,48,2,2,15,8,['FAST_KICK'],0,False,12,2,11,9,2,4,False,False,False,False,False,False,False
8209,12,Draudiatio,2,9,27,58,0,6,7,8,['POISON_LORD'],0,False,3,13,7,15,1,2,False,False,False,True,False,False,False
8210,25,Prizal,32,4,122,48,6,8,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,18,6,1,2,1,4,False,False,False,False,False,False,False
8211,12,Githrarth,93,2,17,66,1,3,7,8,['POISON_LORD'],0,False,7,4,7,8,11,3,False,False,False,True,False,False,False
8212,22,Sroublihr,11,10,28,82,5,3,15,8,['FAST_KICK'],0,False,3,13,9,13,2,1,False,False,False,False,False,False,False
8213,22,Uukraobuul,63,11,110,24,1,9,15,8,['FAST_KICK'],0,False,12,9,5,10,2,2,False,False,False,False,False,False,False
8214,22,Goushuuldi,111,6,83,40,0,8,15,8,['FAST_KICK'],0,False,8,2,9,11,8,2,False,False,False,False,False,False,False
